BJD - 2457000,PDC_SAP flux,error,Quality Flag
1412.035212,11106312,359.25598,0
1412.036601,11115755,359.25696,512
1412.03799,11104696,359.21375,0
1412.039379,11103063,359.22403,0
1412.040768,11104499,359.23697,0
1412.042157,11105832,359.21466,0
1412.043546,11110103,359.32254,0
1412.044935,11107518,359.23724,0
1412.046324,11103745,359.1932,0
1412.047713,11107631,359.26358,0
1412.049102,11106086,359.22092,0
1412.050491,11132031,359.26172,512
1412.051879,11108402,359.27664,0
1412.053268,11104160,359.20886,0
1412.054657,11103770,359.20987,0
1412.056046,11108261,359.28882,0
1412.057435,11104178,359.21207,0
1412.058824,11107970,359.2969,0
1412.060213,11106244,359.211,0
1412.061602,11105610,359.2404,0
1412.062991,11104329,359.21338,0
1412.06438,11103385,359.23874,0
1412.065769,11101613,359.172,0
1412.067158,11107421,359.28375,0
1412.068547,11105298,359.22287,0
1412.069936,11105790,359.23416,0
1412.071325,11107469,359.2894,0
1412.072714,11107887,359.28204,0
1412.074102,11103308,359.21402,0
1412.075491,11104329,359.2227,0
1412.07688,11105931,359.2494,0
1412.078269,11097058,359.1138,0
1412.079658,11105914,359.25613,0
1412.081047,11102704,359.18848,0
1412.082436,11105853,359.2484,0
1412.083825,11108861,359.31076,0
1412.085214,11104399,359.18842,0
1412.086603,11105261,359.22717,0
1412.087992,11108805,359.2636,0
1412.089381,11107397,359.24863,0
1412.09077,11105422,359.21964,0
1412.092159,11109498,359.30032,0
1412.093548,11108223,359.27188,0
1412.094937,11105119,359.20218,0
1412.096325,11104246,359.20435,0
1412.097714,11108749,359.2669,0
1412.099103,11104536,359.22327,0
1412.100492,11099661,359.1326,0
1412.101881,11109362,359.31778,0
1412.10327,11102108,359.18692,0
1412.104659,11108212,359.24332,0
1412.106048,11104147,359.22653,0
1412.107437,11103141,359.19156,0
1412.108826,11103688,359.22375,0
1412.110215,11105370,359.2103,0
1412.111604,11107005,359.267,0
1412.112993,11109020,359.2732,0
1412.114382,11102075,359.19778,0
1412.115771,11108498,359.27252,0
1412.117159,11102105,359.17752,0
1412.118548,11104731,359.21176,0
1412.119937,11103625,359.2117,0
1412.121326,11103978,359.18796,0
1412.122715,11104779,359.22546,0
1412.124104,11103287,359.18634,0
1412.125493,11108272,359.29965,0
1412.126882,11106854,359.25024,0
1412.128271,11103419,359.15646,0
1412.12966,11104931,359.1879,0
1412.131049,11104779,359.2119,0
1412.132438,11105656,359.23715,0
1412.133827,11101794,359.15982,0
1412.135216,11107289,359.2514,0
1412.136605,11107226,359.2379,0
1412.137994,11102764,359.20068,0
1412.139382,11107589,359.24887,0
1412.140771,11102729,359.1774,0
1412.14216,11106878,359.25317,0
1412.143549,11109557,359.2879,0
1412.144938,11102990,359.1485,0
1412.146327,11116520,359.2841,512
1412.147716,11103770,359.17697,0
1412.149105,11109341,359.24573,0
1412.150494,11104800,359.20822,0
1412.151883,11101769,359.16653,0
1412.153272,11106030,359.21854,0
1412.154661,11109169,359.29666,0
1412.15605,11120108,359.0833,512
1412.157439,11102162,359.15762,0
1412.158828,11104968,359.21887,0
1412.160216,11103909,359.21698,0
1412.161605,11107535,359.24118,0
1412.162994,11104405,359.2143,0
1412.164383,11103284,359.19476,0
1412.165772,11102937,359.164,0
1412.167161,11106215,359.25754,0
1412.16855,11105938,359.2135,0
1412.169939,11107372,359.26538,0
1412.171328,11101955,359.1329,0
1412.172717,11103921,359.2061,0
1412.174106,11105407,359.19864,0
1412.175495,11107028,359.256,0
1412.176884,11102269,359.1504,0
1412.178273,11104236,359.19644,0
1412.179662,11107501,359.2638,0
1412.18105,11106654,359.23007,0
1412.182439,11107115,359.20752,0
1412.183828,11102094,359.16418,0
1412.185217,11104672,359.22165,0
1412.186606,11102733,359.18787,0
1412.187995,11101715,359.15512,0
1412.189384,11105975,359.257,0
1412.190773,11100941,359.139,0
1412.192162,11104516,359.19366,0
1412.193551,11103857,359.18716,0
1412.19494,11102622,359.16858,0
1412.196329,11106060,359.2195,0
1412.197718,11106587,359.2234,0
1412.199107,11104531,359.19507,0
1412.200496,11102739,359.1573,0
1412.201885,11102517,359.16183,0
1412.203273,11105671,359.22354,0
1412.204662,11105932,359.20538,0
1412.206051,11103504,359.1777,0
1412.20744,11104539,359.20328,0
1412.208829,11105732,359.21854,0
1412.210218,11103663,359.18765,0
1412.211607,11105187,359.2182,0
1412.212996,11107173,359.2279,0
1412.214385,11102453,359.15982,0
1412.215774,11101079,359.1323,0
1412.217163,11104320,359.18356,0
1412.218552,11108157,359.25763,0
1412.219941,11104860,359.2062,0
1412.22133,11108672,359.24158,0
1412.222719,11103444,359.15027,0
1412.224107,11104424,359.17447,0
1412.225496,11106526,359.2168,0
1412.226885,11106056,359.19992,0
1412.228274,11107186,359.22092,0
1412.229663,11108258,359.2456,0
1412.231052,11102560,359.14938,0
1412.232441,11109345,359.2699,0
1412.23383,11100935,359.10968,0
1412.235219,11106491,359.22617,0
1412.236608,11107011,359.22232,0
1412.237997,11108356,359.24677,0
1412.239386,11120834,359.17468,512
1412.240775,11107063,359.20853,0
1412.242164,11105397,359.17337,0
1412.243553,11107551,359.20636,0
1412.244942,11105478,359.1803,0
1412.24633,11110634,359.2343,0
1412.247719,11108021,359.2244,0
1412.249108,11105076,359.1565,0
1412.250497,11109436,359.25046,0
1412.251886,11105207,359.15894,0
1412.253275,11105057,359.15833,0
1412.254664,11108772,359.22156,0
1412.256053,nan,nan,128
1412.257442,11104466,359.1159,0
1412.258831,11107330,359.17526,0
1412.26022,11110893,359.21228,0
1412.261609,11116043,359.2827,0
1412.262998,nan,nan,128
1412.264387,11124850,359.1226,512
1412.265776,11107015,359.11508,0
1412.267164,11107357,359.1198,0
1412.268553,11106267,359.1131,0
1412.269942,nan,nan,128
1412.271331,nan,nan,128
1412.27272,11109967,359.16083,0
1412.274109,11126201,359.101,512
1412.275498,11110997,359.20987,0
1412.276887,11112027,359.23608,0
1412.278276,11113038,359.26572,0
1412.279665,nan,nan,128
1412.281054,nan,nan,128
1412.282443,nan,nan,128
1412.283832,11115409,359.29678,0
1412.285221,11127237,359.11993,512
1412.28661,11110798,359.20905,0
1412.287998,11125073,359.1808,512
1412.289387,nan,nan,128
1412.290776,11101571,359.05347,0
1412.292165,11109341,359.1956,0
1412.293554,11112003,359.2379,0
1412.294943,11156140,359.1611,512
1412.296332,11105244,359.10684,0
1412.297721,11109294,359.17865,0
1412.29911,11109558,359.2008,0
1412.300499,11109385,359.2073,0
1412.301888,11107996,359.17685,0
1412.303277,11102863,359.10007,0
1412.304666,11110919,359.2151,0
1412.306055,11109158,359.18652,0
1412.307444,11108119,359.15457,0
1412.308833,11106164,359.157,0
1412.310221,11105811,359.13632,0
1412.31161,11111314,359.24734,0
1412.312999,11109292,359.1652,0
1412.314388,11114970,359.2816,0
1412.315777,11110956,359.2187,0
1412.317166,11108898,359.18277,0
1412.318555,11108954,359.21548,0
1412.319944,11108390,359.20328,0
1412.321333,11107429,359.16858,0
1412.322722,11109141,359.20703,0
1412.324111,11108648,359.1736,0
1412.3255,11106974,359.1746,0
1412.326889,11104579,359.1188,0
1412.328278,11112346,359.26285,0
1412.329667,11123608,359.18155,512
1412.331055,11108008,359.1762,0
1412.332444,11104694,359.11652,0
1412.333833,11109001,359.22424,0
1412.335222,11106677,359.1543,0
1412.336611,11104744,359.14706,0
1412.338,11108123,359.19928,0
1412.339389,11105667,359.15585,0
1412.340778,11108995,359.20505,0
1412.342167,11107025,359.18655,0
1412.343556,11108811,359.19998,0
1412.344945,11109615,359.1956,0
1412.346334,11106749,359.19214,0
1412.347723,11107409,359.1715,0
1412.349112,11111152,359.2278,0
1412.350501,11111463,359.2047,0
1412.351889,11112816,359.2317,0
1412.353278,11111711,359.2016,0
1412.354667,11116319,359.26965,0
1412.356056,11110851,359.21335,0
1412.357445,11094959,359.14606,512
1412.358834,11116842,359.2877,0
1412.360223,11097605,359.12198,512
1412.361612,11111385,359.21783,0
1412.363001,11111958,359.21182,0
1412.36439,11102855,359.05606,0
1412.365779,11111347,359.24353,0
1412.367168,11103201,359.0845,0
1412.368557,11109578,359.22577,0
1412.369946,11109844,359.2035,0
1412.371335,11120824,359.0919,512
1412.372724,11107371,359.1873,0
1412.374112,11107994,359.18356,0
1412.375501,11106374,359.1676,0
1412.37689,11107613,359.1766,0
1412.378279,11104085,359.13358,0
1412.379668,11111138,359.27643,0
1412.381057,11106438,359.15442,0
1412.382446,11110145,359.2315,0
1412.383835,11107548,359.16895,0
1412.385224,11108990,359.1923,0
1412.386613,11105558,359.1487,0
1412.388002,11108337,359.2305,0
1412.389391,11104100,359.10742,0
1412.39078,11108451,359.18976,0
1412.392169,11106800,359.18393,0
1412.393558,11105896,359.1586,0
1412.394946,11111039,359.23633,0
1412.396335,11107713,359.17554,0
1412.397724,11105392,359.1343,0
1412.399113,11105304,359.15833,0
1412.400502,11109897,359.22684,0
1412.401891,11108782,359.2009,0
1412.40328,11111898,359.26328,0
1412.404669,11124988,359.09558,512
1412.406058,11104152,359.14133,0
1412.407447,11125956,359.2337,512
1412.408836,11108993,359.20425,0
1412.410225,11105019,359.11627,0
1412.411614,11106672,359.15622,0
1412.413003,11107793,359.1637,0
1412.414392,11109096,359.17258,0
1412.41578,11113743,359.234,0
1412.417169,11112330,359.21457,0
1412.418558,11110731,359.21918,0
1412.419947,11126742,359.0857,512
1412.421336,11107389,359.17368,0
1412.422725,11108866,359.1748,0
1412.424114,11110661,359.22797,0
1412.425503,11103921,359.09827,0
1412.426892,11110438,359.2208,0
1412.428281,11106498,359.16296,0
1412.42967,11105436,359.1479,0
1412.431059,11109442,359.21582,0
1412.432448,11106086,359.16373,0
1412.433837,11109833,359.21384,0
1412.435226,11109323,359.21973,0
1412.436614,11106539,359.1247,0
1412.438003,11108535,359.19833,0
1412.439392,11109236,359.19,0
1412.440781,11108815,359.18973,0
1412.44217,11105535,359.14804,0
1412.443559,11108460,359.18613,0
1412.444948,11109372,359.16418,0
1412.446337,11111473,359.17136,0
1412.447726,11109635,359.19388,0
1412.449115,11106043,359.12454,0
1412.450504,11109564,359.18265,0
1412.451893,11108999,359.16077,0
1412.453282,11105293,359.1318,0
1412.454671,11108026,359.17554,0
1412.45606,11110939,359.18002,0
1412.457448,11105798,359.12122,0
1412.458837,11109621,359.17645,0
1412.460226,11112781,359.22186,0
1412.461615,11105222,359.0932,0
1412.463004,11112288,359.20438,0
1412.464393,11134664,359.22824,512
1412.465782,11108250,359.13443,0
1412.467171,11108830,359.14725,0
1412.46856,11113515,359.24408,0
1412.469949,11111352,359.16965,0
1412.471338,11106308,359.06607,0
1412.472727,11109949,359.17664,0
1412.474116,11115778,359.23257,0
1412.475505,11111656,359.17767,0
1412.476894,11114454,359.2119,0
1412.478283,11106374,359.10324,0
1412.479671,11118089,359.27332,0
1412.48106,11114249,359.1857,0
1412.482449,11113132,359.24036,0
1412.483838,11110762,359.153,0
1412.485227,11105174,359.10226,0
1412.486616,11110672,359.202,0
1412.488005,11110366,359.17633,0
1412.489394,11110705,359.20413,0
1412.490783,11104884,359.1287,0
1412.492172,11110512,359.2013,0
1412.493561,11104421,359.09814,0
1412.49495,11109426,359.1979,0
1412.496339,11107290,359.16776,0
1412.497728,11107546,359.11722,0
1412.499117,11107577,359.154,0
1412.500505,11111603,359.1965,0
1412.501894,11106848,359.13303,0
1412.503283,11109797,359.13196,0
1412.504672,11113615,359.20468,0
1412.506061,11106972,359.13843,0
1412.50745,11108393,359.14212,0
1412.508839,11106931,359.136,0
1412.510228,11110502,359.2105,0
1412.511617,11105862,359.13132,0
1412.513006,11109178,359.16272,0
1412.514395,11110539,359.20105,0
1412.515784,11103799,359.0883,0
1412.517173,11108774,359.15732,0
1412.518562,11109196,359.18204,0
1412.519951,11104482,359.10583,0
1412.521339,11109074,359.195,0
1412.522728,11105443,359.13196,0
1412.524117,11111522,359.2487,0
1412.525506,11103179,359.06842,0
1412.526895,11106632,359.1419,0
1412.528284,11108187,359.18433,0
1412.529673,11106388,359.14825,0
1412.531062,11108135,359.18182,0
1412.532451,11108409,359.1824,0
1412.53384,11108007,359.1489,0
1412.535229,11105636,359.12668,0
1412.536618,11112086,359.2221,0
1412.538007,11104672,359.12244,0
1412.539396,11106393,359.1415,0
1412.540785,11105923,359.12268,0
1412.542173,11106807,359.17303,0
1412.543562,11104746,359.0846,0
1412.544951,11106354,359.15384,0
1412.54634,11108967,359.1691,0
1412.547729,11111333,359.22162,0
1412.549118,11104982,359.1265,0
1412.550507,11107407,359.16098,0
1412.551896,11106810,359.1452,0
1412.553285,11103173,359.06238,0
1412.554674,11105779,359.14474,0
1412.556063,11108875,359.18066,0
1412.557452,11105165,359.13058,0
1412.558841,11104248,359.1076,0
1412.56023,11104373,359.10822,0
1412.561619,11105506,359.13977,0
1412.563007,11110049,359.21988,0
1412.564396,11104003,359.07324,0
1412.565785,11107808,359.16464,0
1412.567174,11105915,359.1203,0
1412.568563,11103644,359.0935,0
1412.569952,11108407,359.19437,0
1412.571341,11103273,359.08258,0
1412.57273,11106344,359.14362,0
1412.574119,11106630,359.1292,0
1412.575508,11103677,359.11087,0
1412.576897,11107434,359.16437,0
1412.578286,11104346,359.09164,0
1412.579675,11110299,359.20697,0
1412.581064,11107867,359.1704,0
1412.582453,11104263,359.10016,0
1412.583841,11107573,359.1561,0
1412.58523,11106873,359.1658,0
1412.586619,11108694,359.16037,0
1412.588008,11106985,359.16296,0
1412.589397,11104871,359.11792,0
1412.590786,11107139,359.16592,0
1412.592175,11104952,359.1198,0
1412.593564,11107460,359.1452,0
1412.594953,11105883,359.12848,0
1412.596342,11105199,359.13718,0
1412.597731,11105869,359.12695,0
1412.59912,11106904,359.13837,0
1412.600509,11110896,359.19116,0
1412.601898,11104738,359.10553,0
1412.603287,11106780,359.13455,0
1412.604675,11106476,359.1203,0
1412.606064,11109228,359.16415,0
1412.607453,11105263,359.1027,0
1412.608842,11105361,359.11768,0
1412.610231,11108084,359.17633,0
1412.61162,11104877,359.11786,0
1412.613009,11108787,359.1568,0
1412.614398,11104611,359.10516,0
1412.615787,11106739,359.15512,0
1412.617176,11105946,359.10666,0
1412.618565,11109940,359.19867,0
1412.619954,11103356,359.07318,0
1412.621343,11101904,359.0512,0
1412.622732,11111904,359.20575,0
1412.624121,11105908,359.1285,0
1412.625509,11108415,359.13486,0
1412.626898,11105968,359.1268,0
1412.628287,11102404,359.0408,0
1412.629676,11107115,359.1198,0
1412.631065,11141151,359.19983,512
1412.632454,11105248,359.10468,0
1412.633843,11109521,359.1682,0
1412.635232,11107785,359.15585,0
1412.636621,11104408,359.09622,0
1412.63801,11108182,359.15582,0
1412.639399,11105758,359.13678,0
1412.640788,11106753,359.1426,0
1412.642177,11105217,359.0733,0
1412.643566,11107651,359.16507,0
1412.644955,11107642,359.1406,0
1412.646343,11105366,359.13596,0
1412.647732,11109907,359.17606,0
1412.649121,11107995,359.11932,0
1412.65051,11102941,359.09058,0
1412.651899,11107106,359.13986,0
1412.653288,11104731,359.11545,0
1412.654677,11105405,359.1137,0
1412.656066,11104718,359.11285,0
1412.657455,11106822,359.12433,0
1412.658844,11103520,359.07062,0
1412.660233,11108083,359.13214,0
1412.661622,11105702,359.1281,0
1412.663011,11103345,359.05872,0
1412.6644,11105896,359.12875,0
1412.665789,11107715,359.1589,0
1412.667177,11104387,359.10406,0
1412.668566,11104225,359.1016,0
1412.669955,11108277,359.16965,0
1412.671344,11105846,359.10867,0
1412.672733,11098465,358.98425,0
1412.674122,11106005,359.12848,0
1412.675511,11104111,359.08023,0
1412.6769,11103618,359.0832,0
1412.678289,11109543,359.18716,0
1412.679678,11109464,359.14972,0
1412.681067,11121234,359.08307,512
1412.682456,11109211,359.14877,0
1412.683845,11121469,359.0833,512
1412.685234,11105130,359.08603,0
1412.686623,11107525,359.10327,0
1412.688011,11102474,359.0046,0
1412.6894,11106789,359.12064,0
1412.690789,11105783,359.11993,0
1412.692178,11106786,359.1,0
1412.693567,11105084,359.09872,0
1412.694956,11102840,359.0478,0
1412.696345,11109787,359.18384,0
1412.697734,11107252,359.1194,0
1412.699123,11102651,359.05725,0
1412.700512,11105351,359.06836,0
1412.701901,11106182,359.13248,0
1412.70329,11105471,359.09186,0
1412.704679,11105597,359.09506,0
1412.706068,11103433,359.04837,0
1412.707457,11107279,359.1343,0
1412.708845,11104634,359.08914,0
1412.710234,11101596,359.01297,0
1412.711623,11106578,359.122,0
1412.713012,11100331,359.0045,0
1412.714401,11105787,359.1153,0
1412.71579,11106547,359.09634,0
1412.717179,11109029,359.14505,0
1412.718568,11103486,359.0593,0
1412.719957,11107075,359.13864,0
1412.721346,11104814,359.08603,0
1412.722735,11107023,359.09637,0
1412.724124,11108021,359.14575,0
1412.725513,11104055,359.06058,0
1412.726902,11109564,359.16974,0
1412.728291,11106644,359.10623,0
1412.729679,11106930,359.07413,0
1412.731068,11105046,359.06854,0
1412.732457,11108742,359.14557,0
1412.733846,11108848,359.10074,0
1412.735235,11106079,359.03888,0
1412.736624,11105778,359.05942,0
1412.738013,11106912,359.07822,0
1412.739402,11109916,359.11417,0
1412.740791,11109608,359.1202,0
1412.74218,11111481,359.14767,0
1412.743569,11150698,359.10233,512
1412.744958,11109226,359.10648,0
1412.746347,11114139,359.21478,0
1412.747736,11096462,358.89276,0
1412.749125,11108349,359.0697,0
1412.750513,11106529,359.10458,0
1412.751902,11108793,359.12396,0
1412.753291,11105431,359.05905,0
1412.75468,11107867,359.12787,0
1412.756069,11108126,359.1119,0
1412.757458,11108585,359.14035,0
1412.758847,11106130,359.08017,0
1412.760236,11111823,359.17554,0
1412.761625,11120665,359.1323,512
1412.763014,11104416,359.02917,0
1412.764403,11107094,359.10724,0
1412.765792,11109492,359.14926,0
1412.767181,11105453,359.07144,0
1412.76857,11105407,359.0667,0
